,DATE,Conversion_3_male_Tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I
743,2021-01-13,35.0,105.0,33.0,22.0,16800.0,0.0,0.0,1480.0,5.8,0.0,9.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33014.0,20747.0,0.0,0.0,29546.0,21301.0,10009.0,10846.0,0.0,0.0,1068.0,441.0,0.0,0.0,12487.0,4430.0,1686.0,396.0,0.0,0.0,35226.0,23606.0,38215.0,26040.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2021-01-14,31.0,88.0,41.0,22.0,16800.0,0.0,0.0,1552.0,7.9,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33072.0,17496.0,0.0,0.0,29775.0,18766.0,9899.0,11473.0,0.0,0.0,1087.0,480.0,0.0,0.0,19955.0,6441.0,1702.0,379.0,0.0,0.0,32899.0,20749.0,38054.0,24336.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2021-01-15,29.0,92.0,41.0,27.0,16800.0,0.0,0.0,2044.0,6.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32309.0,16542.0,0.0,0.0,29620.0,18682.0,10072.0,9338.0,0.0,0.0,1019.0,480.0,0.0,0.0,19586.0,5493.0,1547.0,379.0,0.0,0.0,35107.0,19932.0,45726.0,24020.0,0.0,0.0,0.0,0.0,0.0,0.0
746,2021-01-16,70.0,96.0,41.0,31.0,16800.0,159.0,360.0,1839.0,10.0,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33964.0,16970.0,0.0,0.0,30613.0,17423.0,9922.0,10889.0,0.0,0.0,758.0,362.0,0.0,0.0,18785.0,7072.0,1724.0,394.0,0.0,0.0,35782.0,19424.0,63129.0,36306.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2021-01-17,63.0,100.0,57.0,18.0,16800.0,115.0,301.0,1595.0,6.1,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38267.0,20861.0,0.0,0.0,39049.0,24419.0,9982.0,11137.0,0.0,0.0,582.0,331.0,0.0,0.0,10649.0,9090.0,1948.0,430.0,0.0,0.0,32993.0,22873.0,73016.0,49744.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2021-01-18,53.0,88.0,25.0,18.0,16800.0,0.0,0.0,1217.0,4.3,0.0,5.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39090.0,20814.0,0.0,0.0,40514.0,23605.0,9475.0,17445.0,0.0,0.0,501.0,293.0,0.0,0.0,10181.0,10702.0,1984.0,543.0,0.0,0.0,32502.0,22974.0,70899.0,53450.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2021-01-19,34.0,96.0,33.0,31.0,16800.0,0.0,0.0,1253.0,4.4,0.0,9.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44844.0,24720.0,0.0,0.0,40407.0,26936.0,9020.0,11196.0,0.0,0.0,914.0,373.0,0.0,0.0,15321.0,7588.0,1919.0,481.0,0.0,0.0,32446.0,19305.0,69903.0,38677.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2021-01-20,42.0,67.0,29.0,22.0,16800.0,0.0,0.0,1286.0,3.9,0.0,9.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43391.0,21632.0,0.0,0.0,40197.0,25207.0,10090.0,8558.0,0.0,0.0,1041.0,370.0,0.0,0.0,15065.0,4922.0,1734.0,409.0,0.0,0.0,32214.0,18659.0,68809.0,37675.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2021-01-21,41.0,84.0,41.0,22.0,16800.0,0.0,0.0,1485.0,4.8,0.0,9.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46584.0,24106.0,0.0,0.0,40224.0,23464.0,2581.0,2359.0,0.0,0.0,975.0,398.0,0.0,0.0,15192.0,4902.0,1817.0,422.0,0.0,0.0,33293.0,18307.0,64167.0,39737.0,0.0,0.0,0.0,0.0,0.0,0.0
752,2021-01-22,45.0,75.0,37.0,22.0,16800.0,0.0,0.0,1184.0,8.7,0.0,7.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46246.0,22887.0,0.0,0.0,40208.0,21462.0,1776.0,1668.0,0.0,0.0,1173.0,410.0,0.0,0.0,14821.0,4445.0,1900.0,390.0,0.0,0.0,28708.0,16782.0,76795.0,54871.0,0.0,0.0,0.0,0.0,0.0,0.0
753,2021-01-23,62.0,84.0,37.0,22.0,16800.0,146.0,411.0,1079.0,6.4,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46032.0,26912.0,0.0,0.0,39401.0,26669.0,829.0,865.0,0.0,0.0,1193.0,461.0,0.0,0.0,14693.0,5019.0,1857.0,343.0,0.0,0.0,26472.0,16746.0,79582.0,51792.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2021-01-24,62.0,80.0,53.0,22.0,16800.0,128.0,314.0,986.0,4.3,13.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47192.0,27090.0,0.0,0.0,39686.0,25097.0,1771.0,1870.0,0.0,0.0,1042.0,418.0,0.0,0.0,14943.0,5164.0,1711.0,351.0,0.0,0.0,27081.0,17246.0,93172.0,52199.0,0.0,0.0,0.0,0.0,0.0,0.0
755,2021-01-25,33.0,80.0,25.0,22.0,16800.0,0.0,0.0,619.0,7.6,1.5,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46367.0,24651.0,0.0,0.0,40353.0,23838.0,1821.0,1687.0,0.0,0.0,959.0,303.0,0.0,0.0,15285.0,5395.0,1706.0,360.0,0.0,0.0,27142.0,16579.0,85244.0,41734.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2021-01-26,30.0,84.0,37.0,13.0,16800.0,0.0,0.0,1026.0,7.5,0.0,2.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36130.0,18798.0,0.0,0.0,40216.0,23882.0,2157.0,1918.0,0.0,0.0,1089.0,350.0,0.0,0.0,15028.0,5263.0,1824.0,366.0,0.0,0.0,26962.0,14092.0,95272.0,46732.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2021-01-27,39.0,80.0,41.0,22.0,16800.0,0.0,0.0,976.0,10.3,1.0,0.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49508.0,27304.0,0.0,0.0,38513.0,21463.0,1801.0,1718.0,0.0,0.0,951.0,402.0,0.0,0.0,15186.0,4434.0,1735.0,441.0,0.0,0.0,40986.0,21097.0,92294.0,50523.0,0.0,0.0,0.0,0.0,0.0,0.0
758,2021-01-28,37.0,75.0,29.0,18.0,16800.0,0.0,0.0,1065.0,4.4,9.0,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49484.0,28586.0,0.0,0.0,40693.0,23357.0,642.0,655.0,0.0,0.0,642.0,323.0,0.0,0.0,14884.0,5325.0,1775.0,409.0,0.0,0.0,43317.0,24534.0,93091.0,52266.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2021-01-29,43.0,63.0,29.0,22.0,16800.0,0.0,0.0,871.0,5.3,0.0,7.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39019.0,21292.0,0.0,0.0,39329.0,22371.0,1577.0,1648.0,0.0,0.0,756.0,350.0,0.0,0.0,14555.0,4717.0,1957.0,441.0,0.0,0.0,49992.0,26846.0,94407.0,51564.0,0.0,0.0,0.0,0.0,0.0,0.0
760,2021-01-30,42.0,71.0,37.0,27.0,16800.0,146.0,464.0,770.0,4.1,0.0,9.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34409.0,20397.0,0.0,0.0,41210.0,25464.0,2146.0,1786.0,0.0,0.0,1094.0,468.0,0.0,0.0,15119.0,4354.0,1841.0,374.0,0.0,0.0,53667.0,30566.0,103216.0,61456.0,0.0,0.0,0.0,0.0,0.0,0.0
761,2021-01-31,60.0,84.0,33.0,27.0,16800.0,111.0,332.0,634.0,5.4,0.0,9.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36440.0,20412.0,0.0,0.0,40295.0,28001.0,1914.0,1858.0,0.0,0.0,1293.0,478.0,0.0,0.0,15031.0,5113.0,1765.0,458.0,0.0,0.0,66294.0,42847.0,107810.0,65324.0,0.0,0.0,0.0,0.0,0.0,0.0
762,2021-02-01,27.0,71.0,33.0,18.0,16800.0,0.0,0.0,393.0,7.2,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36124.0,22538.0,0.0,0.0,38457.0,27917.0,2708.0,3154.0,0.0,0.0,1007.0,407.0,0.0,0.0,11834.0,5027.0,1630.0,470.0,0.0,0.0,66678.0,41931.0,106660.0,65518.0,0.0,0.0,0.0,0.0,0.0,0.0
763,2021-02-02,31.0,71.0,37.0,22.0,16800.0,0.0,0.0,556.0,8.8,12.0,4.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36870.0,27395.0,0.0,0.0,31949.0,21624.0,1735.0,1695.0,0.0,0.0,1009.0,434.0,0.0,0.0,8998.0,3690.0,1588.0,417.0,0.0,0.0,65747.0,36518.0,121431.0,82061.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2021-02-03,35.0,100.0,29.0,18.0,16800.0,0.0,0.0,676.0,6.2,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36385.0,25905.0,0.0,0.0,16881.0,11790.0,1338.0,1229.0,0.0,0.0,1219.0,616.0,0.0,0.0,7665.0,3296.0,1934.0,469.0,0.0,0.0,61297.0,34321.0,91062.0,59381.0,0.0,0.0,0.0,0.0,0.0,0.0
765,2021-02-04,49.0,71.0,37.0,18.0,16800.0,0.0,0.0,734.0,7.0,0.0,9.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34624.0,21883.0,0.0,0.0,34127.0,21385.0,3396.0,3832.0,0.0,0.0,1398.0,693.0,0.0,0.0,8095.0,2708.0,1888.0,452.0,0.0,0.0,56740.0,29782.0,86644.0,52684.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2021-02-05,33.0,84.0,29.0,27.0,16800.0,0.0,0.0,577.0,7.1,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33496.0,22745.0,0.0,0.0,24531.0,13671.0,2841.0,3161.0,0.0,0.0,1366.0,623.0,0.0,0.0,7881.0,2647.0,1884.0,505.0,0.0,0.0,60737.0,31761.0,94417.0,47203.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2021-02-06,34.0,63.0,33.0,31.0,16800.0,150.0,455.0,639.0,8.9,0.0,9.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34204.0,22474.0,0.0,0.0,19072.0,12127.0,3505.0,3915.0,0.0,0.0,1515.0,743.0,0.0,0.0,7788.0,2331.0,1924.0,419.0,0.0,0.0,57676.0,32386.0,100326.0,50152.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2021-02-07,51.0,88.0,49.0,27.0,16800.0,108.0,375.0,429.0,9.9,0.0,9.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36031.0,19793.0,0.0,0.0,20151.0,12159.0,2077.0,2487.0,0.0,0.0,1431.0,728.0,0.0,0.0,7850.0,2532.0,1873.0,402.0,0.0,0.0,58468.0,31217.0,111783.0,55203.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2021-02-08,47.0,84.0,37.0,22.0,16800.0,0.0,0.0,276.0,6.1,0.0,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,79.0,0.0,34992.0,19439.0,0.0,0.0,19601.0,11047.0,3736.0,3985.0,0.0,0.0,1156.0,573.0,0.0,0.0,8030.0,2651.0,1942.0,478.0,0.0,0.0,56504.0,30355.0,106542.0,59655.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2021-02-09,33.0,80.0,45.0,18.0,16800.0,0.0,0.0,412.0,4.7,0.0,9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,203.0,0.0,43983.0,21579.0,0.0,0.0,20251.0,10578.0,4279.0,3320.0,0.0,0.0,1275.0,468.0,0.0,0.0,9976.0,2563.0,1757.0,372.0,0.0,0.0,59492.0,28944.0,120199.0,61315.0,0.0,0.0,0.0,0.0,0.0,0.0
771,2021-02-10,29.0,54.0,41.0,27.0,16800.0,0.0,0.0,491.0,6.7,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,232.0,0.0,43741.0,22471.0,0.0,0.0,20213.0,11309.0,3462.0,3194.0,0.0,0.0,1132.0,532.0,0.0,0.0,9327.0,2570.0,1877.0,342.0,0.0,0.0,55423.0,30415.0,79694.0,39051.0,0.0,0.0,0.0,0.0,0.0,0.0
772,2021-02-11,53.0,75.0,45.0,27.0,16800.0,0.0,0.0,434.0,8.7,0.0,9.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.0,394.0,0.0,42795.0,21582.0,0.0,0.0,20118.0,12295.0,5443.0,5483.0,0.0,0.0,1374.0,649.0,0.0,0.0,9972.0,2742.0,1700.0,386.0,0.0,0.0,56811.0,27521.0,66933.0,38112.0,0.0,0.0,0.0,0.0,0.0,0.0
773,2021-02-12,37.0,100.0,45.0,13.0,16800.0,0.0,0.0,307.0,7.8,0.0,1.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,215.0,0.0,36726.0,16794.0,0.0,0.0,19471.0,9824.0,7997.0,8059.0,0.0,0.0,1269.0,574.0,0.0,0.0,10128.0,3149.0,1901.0,465.0,0.0,0.0,56644.0,25665.0,69142.0,38277.0,0.0,0.0,0.0,0.0,0.0,0.0
774,2021-02-13,53.0,67.0,33.0,27.0,16800.0,134.0,444.0,369.0,10.4,0.0,9.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,170.0,0.0,44629.0,22576.0,0.0,0.0,20195.0,9536.0,4921.0,4675.0,0.0,0.0,1366.0,514.0,0.0,0.0,10135.0,2782.0,1634.0,393.0,0.0,0.0,56990.0,26002.0,70984.0,37182.0,0.0,0.0,0.0,0.0,0.0,0.0
775,2021-02-14,53.0,71.0,33.0,22.0,16800.0,108.0,328.0,371.0,12.3,0.0,6.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,230.0,0.0,43329.0,22378.0,0.0,0.0,19572.0,9055.0,4713.0,7496.0,0.0,0.0,1244.0,677.0,0.0,0.0,9646.0,2851.0,1809.0,448.0,0.0,0.0,57765.0,30491.0,69047.0,42367.0,0.0,0.0,0.0,0.0,0.0,0.0
776,2021-02-15,44.0,84.0,37.0,22.0,16800.0,0.0,0.0,266.0,11.4,76.5,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4406.0,141.0,0.0,42312.0,21329.0,0.0,0.0,20309.0,7608.0,4955.0,9499.0,0.0,0.0,1452.0,666.0,0.0,0.0,10165.0,2697.0,1966.0,405.0,0.0,0.0,58223.0,27447.0,40235.0,26043.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2021-02-16,56.0,75.0,41.0,22.0,16800.0,0.0,0.0,350.0,10.6,0.0,10.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,75.0,0.0,43421.0,19280.0,0.0,0.0,19972.0,7428.0,5000.0,9213.0,0.0,0.0,1259.0,500.0,0.0,0.0,10106.0,2157.0,1862.0,411.0,0.0,0.0,62283.0,27028.0,29132.0,16590.0,0.0,0.0,0.0,0.0,0.0,0.0
778,2021-02-17,33.0,75.0,33.0,31.0,16800.0,0.0,0.0,378.0,7.6,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,98.0,0.0,51904.0,24341.0,0.0,0.0,20293.0,7334.0,4884.0,8763.0,0.0,0.0,1438.0,627.0,0.0,0.0,10081.0,2559.0,1737.0,344.0,0.0,0.0,67217.0,28952.0,29004.0,15673.0,0.0,0.0,0.0,0.0,0.0,0.0
779,2021-02-18,40.0,71.0,29.0,22.0,16800.0,0.0,0.0,445.0,4.3,0.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,106.0,0.0,52737.0,23214.0,0.0,0.0,20052.0,6865.0,5000.0,7755.0,0.0,0.0,1901.0,775.0,0.0,0.0,9966.0,2546.0,1413.0,285.0,0.0,0.0,70439.0,29293.0,32486.0,17096.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2021-02-19,23.0,67.0,57.0,13.0,16800.0,0.0,0.0,353.0,6.9,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,91.0,0.0,52001.0,22884.0,0.0,0.0,19099.0,6125.0,5000.0,7497.0,0.0,0.0,1892.0,729.0,0.0,0.0,9957.0,2320.0,902.0,199.0,0.0,0.0,66663.0,26994.0,46453.0,23288.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2021-02-20,50.0,71.0,49.0,27.0,16800.0,156.0,516.0,327.0,10.2,0.0,9.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,136.0,0.0,52729.0,24318.0,0.0,0.0,20703.0,8670.0,4984.0,9239.0,0.0,0.0,1570.0,645.0,0.0,0.0,10079.0,2787.0,1295.0,231.0,0.0,0.0,72127.0,31711.0,51249.0,26247.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2021-02-21,63.0,88.0,49.0,18.0,16800.0,119.0,460.0,272.0,13.9,0.0,9.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.0,165.0,0.0,53474.0,25749.0,0.0,0.0,20172.0,9387.0,4820.0,8994.0,0.0,0.0,1943.0,897.0,0.0,0.0,9993.0,4629.0,1201.0,227.0,0.0,0.0,79956.0,39781.0,63865.0,33354.0,0.0,0.0,0.0,0.0,0.0,0.0
783,2021-02-22,43.0,59.0,37.0,22.0,16800.0,0.0,0.0,178.0,14.9,0.0,10.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,148.0,0.0,52217.0,24338.0,0.0,0.0,19429.0,8285.0,5000.0,9469.0,0.0,0.0,1983.0,857.0,0.0,0.0,10161.0,6360.0,998.0,211.0,0.0,0.0,77754.0,36248.0,50533.0,25791.0,0.0,0.0,0.0,0.0,0.0,0.0
784,2021-02-23,38.0,71.0,41.0,13.0,16800.0,0.0,0.0,275.0,11.0,0.0,9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,149.0,0.0,53390.0,26182.0,0.0,0.0,19355.0,8457.0,5000.0,9191.0,0.0,0.0,1927.0,884.0,0.0,0.0,10025.0,8734.0,1174.0,219.0,0.0,0.0,77141.0,33702.0,46759.0,27565.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2021-02-24,40.0,80.0,29.0,18.0,16800.0,0.0,0.0,213.0,6.4,0.0,10.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,114.0,0.0,54107.0,23827.0,0.0,0.0,19335.0,7998.0,5000.0,8457.0,0.0,0.0,1739.0,758.0,0.0,0.0,9800.0,4753.0,1108.0,173.0,0.0,0.0,69300.0,30174.0,41949.0,25750.0,0.0,0.0,0.0,0.0,0.0,0.0
786,2021-02-25,29.0,75.0,25.0,18.0,16800.0,0.0,0.0,340.0,6.6,0.0,8.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,101.0,0.0,53692.0,22681.0,0.0,0.0,24218.0,8769.0,5000.0,8543.0,0.0,0.0,1694.0,754.0,0.0,0.0,9928.0,2380.0,969.0,171.0,0.0,0.0,60358.0,25935.0,38518.0,23821.0,0.0,0.0,0.0,0.0,0.0,0.0
787,2021-02-26,24.0,67.0,21.0,27.0,16800.0,0.0,0.0,270.0,8.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,106.0,0.0,53910.0,24505.0,0.0,0.0,24781.0,9519.0,4580.0,6851.0,0.0,0.0,1539.0,531.0,0.0,0.0,10190.0,6927.0,1290.0,249.0,0.0,0.0,55157.0,23953.0,46249.0,28672.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2021-02-27,40.0,75.0,29.0,22.0,16800.0,145.0,507.0,337.0,5.7,0.0,9.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52178.0,26378.0,0.0,0.0,25165.0,9941.0,4207.0,5202.0,0.0,0.0,1401.0,558.0,0.0,0.0,5929.0,7193.0,1459.0,273.0,0.0,0.0,51920.0,22780.0,53677.0,31840.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2021-02-28,66.0,75.0,37.0,27.0,16800.0,130.0,402.0,329.0,6.6,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988.0,143.0,0.0,53748.0,29620.0,0.0,0.0,25182.0,9976.0,4473.0,6419.0,0.0,0.0,1749.0,742.0,0.0,0.0,4755.0,1572.0,1492.0,355.0,0.0,0.0,53484.0,24253.0,55277.0,34068.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2021-03-01,46.0,59.0,33.0,22.0,16800.0,0.0,0.0,121.0,11.8,0.5,7.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,85.0,0.0,56610.0,37463.0,0.0,0.0,26027.0,10973.0,2261.0,4223.0,0.0,0.0,1820.0,724.0,0.0,0.0,5004.0,1774.0,1665.0,419.0,0.0,0.0,58317.0,29306.0,55055.0,36144.0,0.0,0.0,0.0,0.0,0.0,0.0
791,2021-03-02,42.0,80.0,41.0,18.0,16800.0,0.0,0.0,232.0,13.5,9.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,1.0,0.0,0.0,323.0,0.0,1.0,0.0,0.0,1228.0,109.0,0.0,60866.0,37168.0,0.0,0.0,29852.0,12940.0,4254.0,7977.0,0.0,0.0,1844.0,758.0,0.0,0.0,5107.0,2034.0,1502.0,382.0,0.0,0.0,59155.0,25608.0,51450.0,30590.0,0.0,0.0,0.0,0.0,0.0,0.0
